commentor,content,rating,shop_name,shop_url,shop_rating,shop_n_comments,updated_at
Bờ Rào,"Cuối năm đi phải đặt chỗ trước, không đặt tới quán nào cũng hết chỗ. May sao quán này còn chỗ nên vô ăn luôn, mà cũng rất đông. 
+ Không gian: hôm nay nhìn nhộn nhịp hẳn, đông khách thấy nhân viên cũng vui vẻ hẳn, lên món nhanh chứ không lâu, giữ xe nhiệt tình, vui tính. Tính tiền hơi chờ một chút nhưng chấp nhận được. 
+ Giá cả: hơi mắc, Tết cũng không tăng giá. 
+ Món ăn: nước lèo ngọt, đậm đà, nêm nếm vừa ăn, tôm, thịt, nhiều. Ấn tượng với món huyết ở đây, làm đậm đà, dễ ăn, ngon, nên có gọi thêm 1 chén huyết để ăn.",7.4,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:08
Lilynguyen,Ăn ok. Hơi mắc nhưng lâu đời r. H bán quán nhìu hơn xưa. Phục vụ khá nhanh nhưng kêu rau giá chụng hơi lâu.,7.0,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:09
Mai Trang,"Mình biết quán bán hủ tiếu lâu năm rồi, chất lượng cũng ổn, nước lèo đậm đà, tôm tươi, thịt thà nêm nếm vừa vặn nhưng tô cũng không phải là đầy đặn, hương vị thì tương đương với một số quán hủ tiếu bán sáng lâu năm khác (mấy quán đó thì không gian thì bình dân hơn) mà giá gấp 2, 3 lần thì hình như hơi bất hợp lý.
Phục vụ của quán khá tốt, nhân viên nhanh nhẹn mà thân thiện, món lên nhanh. Ah xíu mại & há cảo trên bàn là khi khách ngồi vào bàn, quán mặc định bày ra như vậy, bạn không ăn thì trả lại, ko tính tiền; ko khuyến khích mấy món này lắm vì tụi mình thử cả 3 đứa thử hết 4 đĩa đó mà không thấy ngon gì cả.",6.6,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:09
Bờ Rào,"So với mấy quán hủ tiếu nam vang lâu năm khác ở Sài Gòn thì quán này hơi vắng. Mình tới mấy lần, thấy đa số khách là người lớn tuổi và Việt Kiều.
+ Không gian: gọi là nhà hàng mà mình thấy trang trí cũng bình thường thôi, ấn tượng cái hồ cá. Bàn ghế sạch sẽ, vệ sinh. 
+ Phục vụ: nhìn nhân viên im im vậy mà có vẻ ân cần, lên món và tính tiền nhanh. 
+ Thức ăn: hủ tiếu khô ăn cũng được, hủ tiếu nước có vẻ ngon hơn. Một tô nhiều nguyên liệu, chất lượng, nước lèo ngọt, đậm đà. Mặc dù mình không thích ăn huyết vì cái mùi và vị của nó, nhưng phải nói huyết ở đây ngon, xử lý tốt, vị ngon. 
+ Giá cả: hơi bị cao quá nên cũng mất cảm tình chỗ này.",7.4,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:09
Hồng Liên Nguyễn Thái,"Mới đầu vô kêu tô hủ tiếu nam vang khô cũng háo hức vì nghe giới thiệu quán bán ngon, nhìn thì cũng bắt mắt lắm nhưng phải chi có sốt gì ăn chung sẽ ngon hơn vì mình thấy không ngon lắm như lời đồn , xíu mại thì cũng khá ngon, tính ra thì mình nghĩ quán khá mắc được cái mát mẻ thoải mái nhân viên nhanh lẹ",7.0,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:10
TRUNG HIẾU Nguyen Duy,"Hủ tiếu bò tái y chang phở 
Hủ tiếu nam vang ăn bình thường 
Ăn tạm được , không ngon lắm hơi ngán 
Rau cho theo phần, 4 ng mà có 1 dĩa bé xíu 
Mì sủi cảo , sủi cảo không ngon lắm
Chắc do ở đây chỉ chuyên về hủ tiếu thôi 
1 tô hủ tiếu trên 80k cỡ 4,5usd là quá mắc rồi 
Nội thất khá là sang trọng , nhân viên lịch sự, nhanh nhẹn 
Quán sạch sẽ , hơi nóng 
Gửi xe free 
Được cái order có ngay ko phải đợi lâu",5.0,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:10
Khả Khả,"Mình gọi một tô hủ tiếu khô. Mới ăn thấy cũng được ăn mấy đũa nữa thì thấy khô và ngán, phải đổ chén nước vào thành hủ tiếu nước cho dễ ăn. Cũng không khá hơn được bao nhiêu khi nước lèo thấy kì kì sao đó, có mùi hăng hăng không nghe ngọt xương gì cả. Đặc biệt hơn những chỗ khác là có thêm miếng huyết nhưng huyết lại dai chứ k mềm ngọt. Dim sum thì lại khô và không được nóng. Giá mắc so với món ăn như vậy...
 - Điểm cộng: về phục vụ rất tốt, nhân viên hoà nhã, chuyên nghiệp, quán sạch sẽ, muỗng đũa được bọc riêng trong giấy ni-lông cho từng người. Gia vị rất đa dạng luôn, có thể sửa cho phù hợp khẩu vị.",6.2,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:10
Lotus Bloom,"Quán rộng rãi , giữ xe free. Nhân viên phục vụ OK, khá chuyên nghiệp . Hủ tiếu nam vang nước lèo hơi ngọt so với khẩu vị . Lần sau sẽ thử các món khác xem sao",6.8,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:11
Trinh Pham,Hấp dẫn quá tờiiiii ! một tô bự chà bá lửa ăn kèm theo quẩy thì no căng bụng luôn.. thiệt là hấp dẫn quá mà <3,7.8,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:11
Chi Lan Nguyễn Đình,"Lâu lâu mới dám ăn quán này vì dễ viêm màng túi lắm.
Hủ tiếu nam vang ngon nổi tiếng rồi, nước hầm ngọt và thanh lắm, ăn là ghiền, có đủ thứ, con tôm cũng bự nữa, huyết thơm mùi ngũ vị hương lạ lạ. Nói chung là chất lượng siêu tốt luôn.
Trang trí bình thường nhưng có máy lạnh và khá trang trọng, có nhiều món khác ăn cũng ngon lắm.
Có bì cuốn, há cảo với mấy món dimsum buổi sáng ăn cũng ngon lắm.
Giá khá mắc nhưng tương xứng với chất lượng, hủ tiếu 80k, cơm chiên thường 90k.",7.4,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:12
Linh Tran,"Hôm nay mình mua 2 phần hủ tiếu khô mang về, yêu cầu không tôm, không gan. Thành phẩm là đây: 2 miếng thịt heo, 2 miếng gan, 1 trứng cút và ít thịt bằm, sợi hủ tiếu nhão. Giá 75k. Quá thất vọng!!! Vừa đắt, vừa không ngon, vừa không thực hiện theo yêu cầu của khách. Không bao giờ quay lại!!!",1.0,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:12
Tuong Do,"Cực ngon, sạch sẽ và phục vụ nhanh nhẹn thân thiên giá cả xứng đáng với chất lượng món ăn và phục vụ",10,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:12
Yen Nguyen,"Mình ăn ở đây chắc cũng 20 năm rồi, nhưng cảm giác Hủ Tiếu không ngon như trước. Mình kêu tô xí quách thịt béo thơm. Quán giờ có nhiều món ăn đa dạng. Đặc biệt món Cơm chiên gà rôti ngon bá cháy, thịt gà tươi thơm và da giòn rụm. Có canh súp ăn kèm nha. Nước uống bổ dưỡng và mát nhưng giá hơi cao",7.0,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:13
🍒Cheri LiNg🍒,"Ở đây chủ yếu bán các món hoa khá ngon nha

Từ hủ tiếu, mì vịt tiềm, cơm gà, mì xào thập cẩm...

1 tô nhiều đồ ăn, chất lượng

Nước dùng ngọt thanh, các món xào thì đậm đà

Tuy nhiên giá hơi cao 1 chút",6.8,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:13
Sissi 2610,"Hủ tiếu ngon,có máy lạnh, nhưng hơi mắc. Khăn ko free. Ăn 1 tô no cành hông",6.8,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:13
Ngan Xu,"Hủ tíu hồng phát thì ngon miễn bàn rồi. Tôm to, nước ngọt, hủ tíu dai. Sủi cảo cũng ngon. Nhân dai và vỏ bánh mềm mịn. Tuy nhiên ở đây có tính phí phục vụ nên giá đẩy lên cao quá. Được như liến húa thì chắc sẽ ghé thường xuyên hơn. Nhân viên đông, phục vụ cũng nhanh nhẹn. Quán to mà lúc nào cũng thấy có khách. Bữa đi ăn trong tết nên có tính gửi xe 5k. 2 người đi ăn có tô hủ tíu và sủi cảo mà gần 200k. Quá đắt!",7.4,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:14
Bảo Bảo,"Lâu rồi mới có dịp ghé lại Hồng Phát. Hơi bị bất ngờ vì nhà hàng giờ có rất nhiều món hấp dẫn, nhìn là muốn gọi hết luôn. Tuy nhiên mình chỉ ăn hủ tiếu Nam Vang thôi. 1 phần 80K, phục vụ khá. Tô hủ tiếu to oành, chủ yếu là hủ tiếu còn thịt thà dù ngon, tươi nhưng chẳng có bao nhiêu, so với Nhân Quán chất lượng không bằng. Được cái nước dùng ngọt và huyết rất ngon.",7.0,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:14
Lucky Happy,"Mình ăn ở quán này từ khi còn học mẫu giáo, khá nhiều kỷ niệm của gia đình khi cùng nhau ăn tại đây. Ở đây bán khá nhiều món ăn nhưng theo mình thì ngon nhất vẫn là hủ tiếu nam vang.

Dù là nước hay khô thì mình thấy đều ngon, thêm nữa là tùy theo sở thích mỗi người thôi.

Nói chung là món hủ tiếu nam vang từ bún, thịt đến nước lèo hổng có gì phải bàn cãi hết. Giá cả thì theo mình là cũng hợp lí.

Không gian quán thì ok luôn. Cảm thấy hoàn toàn thoải mái khi ngồi ăn. Nhân viên phục vụ cũng khá tận tình. Thích hợp cho cá nhân lẫn gia đình. Nhưng mình nghĩ đi ăn chung với bạn bè thân thiết hoặc gia đình vẫn vui hơn hết. :)",9.0,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:14
Nhung Vo,"Món ở đây ngon, rau ăn kèm rất tươi, bàn ghế ngồi thoải mái nhưng giá hơi cao.",6.2,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:14
Ku Rốt,"Nghe mấy bạn review khá tốt nên cũng yên tâm dắt cả 1 đại gia đình tới đây ăn. Quán công nhận có không gian rộng và thoáng ghê.. Đồ ăn ở đây khá ngon, hủ tiếu khô và nước khá chất lượng, phần nhân có thịt tôm rất nhiều một người ăn là no lăn luôn.
Mì hoành thánh ở đây có miếng hoành thánh khá chất ăn mà mê luôn á, nhân có tôm tươi ở trong khá nhiều
Mì vịt tiềm ăn ổn nguyên cái đùi vịt to luôn, món này ăn bổ và ở đây thì giá cao hơn nhiều chỗ nhưng phần mì vịt tiềm khá nhiều
Cơm gà xối mỡ và cơm chiên hải sản ăn ngon
Há cảo và xíu mại thịt rất ngon 
Mình thì uống nước sâm nha đam mát mà uống ok lắm
Mình khá hài lòng về quán này đồ ăn ngon mà phục vụ cũng nhanh nữa, giá có cao chút nhưng mà chất lượng đồ ăn vậy là ok rồi",8.4,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:15
Michou Nguyen,"Rất thích ăn hủ tiếu khô ở đây, vị rất vưa miệng, không gian thoáng mát, sạch sẽ. hủ tiếu dai, giá cả hơi đắt nhưng đáng đồng tiền",8.0,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:15
Trang Nguyen,"Mùi vị thì từ đến giờ nhìn chung vẫn ổn. chỉ có là giá cả quá đắt gần 90.000 đ/ tô

nhà mình ăn từ nhỏ chỉ toàn hủ tíu khô mà thôi. nhưng dạo này cho nước tương và tỏi phi hơi ít , xin thêm cũng không dược bao nhiêu . thất vọng


nhìn chung ít khi ăn những mon khác.

ah chỗ này nếu bạn đi xe cùi thì bảo vệ không thèm ngó mặt đâu và đùng mong có thẻ xe, và tự đát xe đi.",6.0,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:16
Lưu Thị Quỳnh Như,"Mình cũng thích ăn món Hoa lắm, đi ngang con đường Võ Văn Tần thấy hủ tiếu Nam
Vang nên ghé vào ăn nè. Quán rộng có 2 lầu có Phòng rộng riêng cho gia đình muốn đặt tiệc
hủ tiếu Nam Vang khô tô mì to có con tôm bự, sợi hủ tiếu ăn là giền
1 tô mì chất lượng được mang ra cái đùi Vịt nó to nước dùng thì rất ngon 
Quán nổi tiếng lâu năm nhưng rất hiện đại nha, order bằng Ipad và đồ ăn thì làm
rất thích",8.2,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:16
Vân Anhh,"Được bạn rủ qua đây ăn với lời hứa là ngon và lâu đời, khoảng từ năm 1975 lận nên mình cũng đi ăn thử, quán này vào thời gian trước rất là nổi tiếng, hễ ai muốn ăn hủ tiếu ngon là cánh taxi đều chỉ đến đây :D

* Không gian: thuần Việt, thoáng mát và sạch sẽ, buổi trưa đa phần là gia đình vào ăn
 * Món ăn: hầu hết các món đều nêm nếm rất vừa miệng và có hơi thiên vị ngọt
- Mì sủi cảo 80k: thích nhất món này đặc biệt là sủi cảo rất chất lượng, cảm nhận được vị tươi của tôm bên trong rất đậm vị
- Hủ tiếu xào 90k: dĩa khá to 1 người ăn vừa đủ, hủ tiếu mềm, hải sản và các loại rau nhiều và đa dạng
- Xíu mại - há cảo 56k: há cảo tôm tươi to rất ngon, lớp vỏ mỏng nhân bên trong khá nhiều chấm cùng nước tương và xì dầu, must try nhe
- Nước sâm nha đam 25k: cọng lá dứa làm thìa khuấy khá vui, trong sâm còn có hột é nữa thoảng mùi lá dứa 

* Nhìn chung giá ở đây khá cao nhưng chất lượng mang lại rất tương xứng, quán lâu năm chất lượng danh tiếng có khác mình rất hài lòng, mốt sẽ dẫn gia đình tới đây ăn nữa",8.2,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:16
Cloudy Smiley,"Tối này mình cùng mấy đứa bạn đi ăn đổi khẩu vị, nghe đồn quán này mở lâu đời rồi, đi làm về ngang thấy để bản từ 1975 luôn nên rủ cả đám ghé qua ăn thử.

- KHÔNG GIAN: Quán bên ngòai nhìn vào thì ko rộng do bếp nằm phía trước, bước vào trong thì không ngờ vì không gian sạch sẽ, gọn gàng, lại mát lạnh, thơm phức mùi gà tiềm

- THỨC ĂN: Nêm nếm vừa miệng mình, cực kỳ ưng món sủi cảo luôn, thay vì thịt bằm & con tôm thì ở đây băm nhuyển tôm luôn, cảm giác vị tôm rất đậm, lại tuơi nữa, nêm viên sủi cảo cũng vừa ăn nên thấy rất là hài lòng, nước dùng thì hơi lạt do bạn sủi cảo đã vừa đủ rồi.
Các món còn lại thì ăn cũng rất khá, mình còn thích thêm món mì vịt tiềm nữa, nước tiềm rất đậm vị, nguyên cái đùi to tổ bố luôn.
Giá cả tuơng đối cao, đi ăn nhóm & gia đình sẽ có lợi hơn, đi ít người sẽ hơi ngán tiền nha.

- PHỤC VỤ: cực kỳ thân thiện, thấy mình loay hoay với cái đùi gà, cô phục vụ đề nghị chặt nhỏ ra cho mình, thiệt là thích quá ^^",8.2,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:16
Andrew Nguyen,"Trong khi chờ hết mưa thử món đậu hũ hạnh nhân long nhãn, cũng thường nhưng giá khá cao 28k. không nên thử.",7.2,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:17
Vân Trần,Được sếp dẫn đi ăn trưa mình không ăn hủ tíu mà ăn món bún chả giò tôm cua. Chả giò khá ngon. Sếp mình thì kêu món sủi cảo nhìn cũng hấp dẫn lắm mà mình k dám chụp cái tô của sếp hihi,7.0,Hủ Tiếu Hồng Phát,https://www.foody.vn/ho-chi-minh/hu-tieu-hong-phat,7.0,61,2022-03-13 10:52:17
